job_id,study,case,repeat,order_index,method,workers,kernel_count,kernel_selection,presentation_count,presentation_set,elapsed_s,worker_slot_s,peak_process_tree_rss_mb,digest,valid_kernels,candidates,frontier,suite_size,graph_builds,graph_states,graph_transitions,observation_calls,policy_calls,transition_calls,prefix_groups,completed_at
gate-k500-p18-flat-w1,correctness_gate,500k_18p,0,0,flat,1,500,stratified_midpoint,18,view_00_exact_exact_d0|view_01_exact_exact_d1|view_02_exact_coarse_d0|view_03_exact_coarse_d1|view_04_exact_hidden_d0|view_05_exact_hidden_d1|view_06_coarse_exact_d0|view_07_coarse_exact_d1|view_08_coarse_coarse_d0|view_09_coarse_coarse_d1|view_10_coarse_hidden_d0|view_11_coarse_hidden_d1|view_12_hidden_exact_d0|view_13_hidden_exact_d1|view_14_hidden_coarse_d0|view_15_hidden_coarse_d1|view_16_hidden_hidden_d0|view_17_hidden_hidden_d1,3.342340900000636,3.342340900000636,48.23828125,3d0bd4c8dc25e1edf5b1bb5eb3aa790e92721cbb72850db418aa34c73c78e638,212,3816,1,1,9000,318960,353124,69572,69572,69572,0,2026-07-23T23:38:41.265428+08:00
gate-k500-p18-kernel_memo-w1,correctness_gate,500k_18p,0,1,kernel_memo,1,500,stratified_midpoint,18,view_00_exact_exact_d0|view_01_exact_exact_d1|view_02_exact_coarse_d0|view_03_exact_coarse_d1|view_04_exact_hidden_d0|view_05_exact_hidden_d1|view_06_coarse_exact_d0|view_07_coarse_exact_d1|view_08_coarse_coarse_d0|view_09_coarse_coarse_d1|view_10_coarse_hidden_d0|view_11_coarse_hidden_d1|view_12_hidden_exact_d0|view_13_hidden_exact_d1|view_14_hidden_coarse_d0|view_15_hidden_coarse_d1|view_16_hidden_hidden_d0|view_17_hidden_hidden_d1,1.3017859000001408,1.3017859000001408,48.3984375,3d0bd4c8dc25e1edf5b1bb5eb3aa790e92721cbb72850db418aa34c73c78e638,212,3816,1,1,500,17720,19618,69572,69572,69572,0,2026-07-23T23:38:42.727700+08:00
gate-k500-p18-kernel_memo_parallel-w8,correctness_gate,500k_18p,0,2,kernel_memo_parallel,8,500,stratified_midpoint,18,view_00_exact_exact_d0|view_01_exact_exact_d1|view_02_exact_coarse_d0|view_03_exact_coarse_d1|view_04_exact_hidden_d0|view_05_exact_hidden_d1|view_06_coarse_exact_d0|view_07_coarse_exact_d1|view_08_coarse_coarse_d0|view_09_coarse_coarse_d1|view_10_coarse_hidden_d0|view_11_coarse_hidden_d1|view_12_hidden_exact_d0|view_13_hidden_exact_d1|view_14_hidden_coarse_d0|view_15_hidden_coarse_d1|view_16_hidden_hidden_d0|view_17_hidden_hidden_d1,0.6024782000004052,4.819825600003242,246.29296875,3d0bd4c8dc25e1edf5b1bb5eb3aa790e92721cbb72850db418aa34c73c78e638,212,3816,1,1,500,17720,19618,69572,69572,69572,0,2026-07-23T23:38:43.490263+08:00
gate-k500-p18-factorized-w1,correctness_gate,500k_18p,0,3,factorized,1,500,stratified_midpoint,18,view_00_exact_exact_d0|view_01_exact_exact_d1|view_02_exact_coarse_d0|view_03_exact_coarse_d1|view_04_exact_hidden_d0|view_05_exact_hidden_d1|view_06_coarse_exact_d0|view_07_coarse_exact_d1|view_08_coarse_coarse_d0|view_09_coarse_coarse_d1|view_10_coarse_hidden_d0|view_11_coarse_hidden_d1|view_12_hidden_exact_d0|view_13_hidden_exact_d1|view_14_hidden_coarse_d0|view_15_hidden_coarse_d1|view_16_hidden_hidden_d0|view_17_hidden_hidden_d1,1.26262990000032,1.26262990000032,48.4609375,3d0bd4c8dc25e1edf5b1bb5eb3aa790e92721cbb72850db418aa34c73c78e638,212,3816,1,1,500,17720,19618,69572,46862,46862,46862,2026-07-23T23:38:44.916015+08:00
gate-k500-p18-factorized-w2,correctness_gate,500k_18p,0,4,factorized,2,500,stratified_midpoint,18,view_00_exact_exact_d0|view_01_exact_exact_d1|view_02_exact_coarse_d0|view_03_exact_coarse_d1|view_04_exact_hidden_d0|view_05_exact_hidden_d1|view_06_coarse_exact_d0|view_07_coarse_exact_d1|view_08_coarse_coarse_d0|view_09_coarse_coarse_d1|view_10_coarse_hidden_d0|view_11_coarse_hidden_d1|view_12_hidden_exact_d0|view_13_hidden_exact_d1|view_14_hidden_coarse_d0|view_15_hidden_coarse_d1|view_16_hidden_hidden_d0|view_17_hidden_hidden_d1,0.8903749999999491,1.7807499999998981,98.90625,3d0bd4c8dc25e1edf5b1bb5eb3aa790e92721cbb72850db418aa34c73c78e638,212,3816,1,1,500,17720,19618,69572,46862,46862,46862,2026-07-23T23:38:45.957417+08:00
gate-k500-p18-factorized-w4,correctness_gate,500k_18p,0,5,factorized,4,500,stratified_midpoint,18,view_00_exact_exact_d0|view_01_exact_exact_d1|view_02_exact_coarse_d0|view_03_exact_coarse_d1|view_04_exact_hidden_d0|view_05_exact_hidden_d1|view_06_coarse_exact_d0|view_07_coarse_exact_d1|view_08_coarse_coarse_d0|view_09_coarse_coarse_d1|view_10_coarse_hidden_d0|view_11_coarse_hidden_d1|view_12_hidden_exact_d0|view_13_hidden_exact_d1|view_14_hidden_coarse_d0|view_15_hidden_coarse_d1|view_16_hidden_hidden_d0|view_17_hidden_hidden_d1,0.6615547999999762,2.646219199999905,148.60546875,3d0bd4c8dc25e1edf5b1bb5eb3aa790e92721cbb72850db418aa34c73c78e638,212,3816,1,1,500,17720,19618,69572,46862,46862,46862,2026-07-23T23:38:46.781355+08:00
gate-k500-p18-factorized-w6,correctness_gate,500k_18p,0,6,factorized,6,500,stratified_midpoint,18,view_00_exact_exact_d0|view_01_exact_exact_d1|view_02_exact_coarse_d0|view_03_exact_coarse_d1|view_04_exact_hidden_d0|view_05_exact_hidden_d1|view_06_coarse_exact_d0|view_07_coarse_exact_d1|view_08_coarse_coarse_d0|view_09_coarse_coarse_d1|view_10_coarse_hidden_d0|view_11_coarse_hidden_d1|view_12_hidden_exact_d0|view_13_hidden_exact_d1|view_14_hidden_coarse_d0|view_15_hidden_coarse_d1|view_16_hidden_hidden_d0|view_17_hidden_hidden_d1,0.6239792000005764,3.7438752000034583,198.2578125,3d0bd4c8dc25e1edf5b1bb5eb3aa790e92721cbb72850db418aa34c73c78e638,212,3816,1,1,500,17720,19618,69572,46862,46862,46862,2026-07-23T23:38:47.561908+08:00
gate-k500-p18-factorized-w8,correctness_gate,500k_18p,0,7,factorized,8,500,stratified_midpoint,18,view_00_exact_exact_d0|view_01_exact_exact_d1|view_02_exact_coarse_d0|view_03_exact_coarse_d1|view_04_exact_hidden_d0|view_05_exact_hidden_d1|view_06_coarse_exact_d0|view_07_coarse_exact_d1|view_08_coarse_coarse_d0|view_09_coarse_coarse_d1|view_10_coarse_hidden_d0|view_11_coarse_hidden_d1|view_12_hidden_exact_d0|view_13_hidden_exact_d1|view_14_hidden_coarse_d0|view_15_hidden_coarse_d1|view_16_hidden_hidden_d0|view_17_hidden_hidden_d1,0.6478306999997585,5.182645599998068,247.921875,3d0bd4c8dc25e1edf5b1bb5eb3aa790e92721cbb72850db418aa34c73c78e638,212,3816,1,1,500,17720,19618,69572,46862,46862,46862,2026-07-23T23:38:48.372241+08:00
gate-k500-p18-factorized-w12,correctness_gate,500k_18p,0,8,factorized,12,500,stratified_midpoint,18,view_00_exact_exact_d0|view_01_exact_exact_d1|view_02_exact_coarse_d0|view_03_exact_coarse_d1|view_04_exact_hidden_d0|view_05_exact_hidden_d1|view_06_coarse_exact_d0|view_07_coarse_exact_d1|view_08_coarse_coarse_d0|view_09_coarse_coarse_d1|view_10_coarse_hidden_d0|view_11_coarse_hidden_d1|view_12_hidden_exact_d0|view_13_hidden_exact_d1|view_14_hidden_coarse_d0|view_15_hidden_coarse_d1|view_16_hidden_hidden_d0|view_17_hidden_hidden_d1,0.6298813000003065,7.558575600003678,346.29296875,3d0bd4c8dc25e1edf5b1bb5eb3aa790e92721cbb72850db418aa34c73c78e638,212,3816,1,1,500,17720,19618,69572,46862,46862,46862,2026-07-23T23:38:49.181776+08:00
gate-k500-p18-factorized-w16,correctness_gate,500k_18p,0,9,factorized,16,500,stratified_midpoint,18,view_00_exact_exact_d0|view_01_exact_exact_d1|view_02_exact_coarse_d0|view_03_exact_coarse_d1|view_04_exact_hidden_d0|view_05_exact_hidden_d1|view_06_coarse_exact_d0|view_07_coarse_exact_d1|view_08_coarse_coarse_d0|view_09_coarse_coarse_d1|view_10_coarse_hidden_d0|view_11_coarse_hidden_d1|view_12_hidden_exact_d0|view_13_hidden_exact_d1|view_14_hidden_coarse_d0|view_15_hidden_coarse_d1|view_16_hidden_hidden_d0|view_17_hidden_hidden_d1,0.8348034000000553,13.356854400000884,445.04296875,3d0bd4c8dc25e1edf5b1bb5eb3aa790e92721cbb72850db418aa34c73c78e638,212,3816,1,1,500,17720,19618,69572,46862,46862,46862,2026-07-23T23:38:50.186395+08:00
gate-k1200-p2-flat-w1,correctness_gate,1200k_2p,0,0,flat,1,1200,stratified_midpoint,2,view_04_exact_hidden_d0|view_13_hidden_exact_d1,0.878583300000173,0.878583300000173,48.27734375,7c27e9fb5fd68c1b9dee78ec0c6c87afab6a61cf0473e68d7bf6e3d8f23d708c,514,1028,1,1,2400,84502,93952,18534,18534,18534,0,2026-07-23T23:38:51.221002+08:00
gate-k1200-p2-kernel_memo-w1,correctness_gate,1200k_2p,0,1,kernel_memo,1,1200,stratified_midpoint,2,view_04_exact_hidden_d0|view_13_hidden_exact_d1,0.608162600000469,0.608162600000469,48.34375,7c27e9fb5fd68c1b9dee78ec0c6c87afab6a61cf0473e68d7bf6e3d8f23d708c,514,1028,1,1,1200,42251,46976,18534,18534,18534,0,2026-07-23T23:38:52.004910+08:00
gate-k1200-p2-kernel_memo_parallel-w8,correctness_gate,1200k_2p,0,2,kernel_memo_parallel,8,1200,stratified_midpoint,2,view_04_exact_hidden_d0|view_13_hidden_exact_d1,0.5452098000005208,4.361678400004166,246.76953125,7c27e9fb5fd68c1b9dee78ec0c6c87afab6a61cf0473e68d7bf6e3d8f23d708c,514,1028,1,1,1200,42251,46976,18534,18534,18534,0,2026-07-23T23:38:52.723883+08:00
gate-k1200-p2-factorized-w1,correctness_gate,1200k_2p,0,3,factorized,1,1200,stratified_midpoint,2,view_04_exact_hidden_d0|view_13_hidden_exact_d1,0.6683843000000707,0.6683843000000707,48.390625,7c27e9fb5fd68c1b9dee78ec0c6c87afab6a61cf0473e68d7bf6e3d8f23d708c,514,1028,1,1,1200,42251,46976,18534,18534,18534,18534,2026-07-23T23:38:53.557861+08:00
gate-k1200-p2-factorized-w2,correctness_gate,1200k_2p,0,4,factorized,2,1200,stratified_midpoint,2,view_04_exact_hidden_d0|view_13_hidden_exact_d1,0.6939590000001772,1.3879180000003544,98.6484375,7c27e9fb5fd68c1b9dee78ec0c6c87afab6a61cf0473e68d7bf6e3d8f23d708c,514,1028,1,1,1200,42251,46976,18534,18534,18534,18534,2026-07-23T23:38:54.422497+08:00
gate-k1200-p2-factorized-w4,correctness_gate,1200k_2p,0,5,factorized,4,1200,stratified_midpoint,2,view_04_exact_hidden_d0|view_13_hidden_exact_d1,0.4903089999997974,1.9612359999991895,148.3984375,7c27e9fb5fd68c1b9dee78ec0c6c87afab6a61cf0473e68d7bf6e3d8f23d708c,514,1028,1,1,1200,42251,46976,18534,18534,18534,18534,2026-07-23T23:38:55.127094+08:00
gate-k1200-p2-factorized-w6,correctness_gate,1200k_2p,0,6,factorized,6,1200,stratified_midpoint,2,view_04_exact_hidden_d0|view_13_hidden_exact_d1,0.499282900000253,2.995697400001518,197.203125,7c27e9fb5fd68c1b9dee78ec0c6c87afab6a61cf0473e68d7bf6e3d8f23d708c,514,1028,1,1,1200,42251,46976,18534,18534,18534,18534,2026-07-23T23:38:55.778720+08:00
gate-k1200-p2-factorized-w8,correctness_gate,1200k_2p,0,7,factorized,8,1200,stratified_midpoint,2,view_04_exact_hidden_d0|view_13_hidden_exact_d1,0.5273323999999775,4.21865919999982,246.4140625,7c27e9fb5fd68c1b9dee78ec0c6c87afab6a61cf0473e68d7bf6e3d8f23d708c,514,1028,1,1,1200,42251,46976,18534,18534,18534,18534,2026-07-23T23:38:56.473324+08:00
gate-k1200-p2-factorized-w12,correctness_gate,1200k_2p,0,8,factorized,12,1200,stratified_midpoint,2,view_04_exact_hidden_d0|view_13_hidden_exact_d1,0.6662628000003679,7.995153600004414,345.8203125,7c27e9fb5fd68c1b9dee78ec0c6c87afab6a61cf0473e68d7bf6e3d8f23d708c,514,1028,1,1,1200,42251,46976,18534,18534,18534,18534,2026-07-23T23:38:57.310609+08:00
gate-k1200-p2-factorized-w16,correctness_gate,1200k_2p,0,9,factorized,16,1200,stratified_midpoint,2,view_04_exact_hidden_d0|view_13_hidden_exact_d1,0.8305951000002096,13.289521600003354,443.0859375,7c27e9fb5fd68c1b9dee78ec0c6c87afab6a61cf0473e68d7bf6e3d8f23d708c,514,1028,1,1,1200,42251,46976,18534,18534,18534,18534,2026-07-23T23:38:58.314106+08:00
gate-k1200-p8-flat-w1,correctness_gate,1200k_8p,0,0,flat,1,1200,stratified_midpoint,8,view_01_exact_exact_d1|view_03_exact_coarse_d1|view_05_exact_hidden_d1|view_07_coarse_exact_d1|view_10_coarse_hidden_d0|view_12_hidden_exact_d0|view_14_hidden_coarse_d0|view_16_hidden_hidden_d0,3.4523921999998493,3.4523921999998493,48.453125,222b47a19c8a9b523912a2ee33ad8b49c9086d107ab7b381c2e51af5463f3a81,514,4112,1,1,9600,338008,375808,71527,71527,71527,0,2026-07-23T23:39:01.940092+08:00
gate-k1200-p8-kernel_memo-w1,correctness_gate,1200k_8p,0,1,kernel_memo,1,1200,stratified_midpoint,8,view_01_exact_exact_d1|view_03_exact_coarse_d1|view_05_exact_hidden_d1|view_07_coarse_exact_d1|view_10_coarse_hidden_d0|view_12_hidden_exact_d0|view_14_hidden_coarse_d0|view_16_hidden_hidden_d0,1.494775999999547,1.494775999999547,48.67578125,222b47a19c8a9b523912a2ee33ad8b49c9086d107ab7b381c2e51af5463f3a81,514,4112,1,1,1200,42251,46976,71527,71527,71527,0,2026-07-23T23:39:03.618421+08:00
gate-k1200-p8-kernel_memo_parallel-w8,correctness_gate,1200k_8p,0,2,kernel_memo_parallel,8,1200,stratified_midpoint,8,view_01_exact_exact_d1|view_03_exact_coarse_d1|view_05_exact_hidden_d1|view_07_coarse_exact_d1|view_10_coarse_hidden_d0|view_12_hidden_exact_d0|view_14_hidden_coarse_d0|view_16_hidden_hidden_d0,0.6883583999997427,5.5068671999979415,247.796875,222b47a19c8a9b523912a2ee33ad8b49c9086d107ab7b381c2e51af5463f3a81,514,4112,1,1,1200,42251,46976,71527,71527,71527,0,2026-07-23T23:39:04.484510+08:00
gate-k1200-p8-factorized-w1,correctness_gate,1200k_8p,0,3,factorized,1,1200,stratified_midpoint,8,view_01_exact_exact_d1|view_03_exact_coarse_d1|view_05_exact_hidden_d1|view_07_coarse_exact_d1|view_10_coarse_hidden_d0|view_12_hidden_exact_d0|view_14_hidden_coarse_d0|view_16_hidden_hidden_d0,1.5342091000002256,1.5342091000002256,48.33984375,222b47a19c8a9b523912a2ee33ad8b49c9086d107ab7b381c2e51af5463f3a81,514,4112,1,1,1200,42251,46976,71527,57172,57172,57172,2026-07-23T23:39:06.190617+08:00
gate-k1200-p8-factorized-w2,correctness_gate,1200k_8p,0,4,factorized,2,1200,stratified_midpoint,8,view_01_exact_exact_d1|view_03_exact_coarse_d1|view_05_exact_hidden_d1|view_07_coarse_exact_d1|view_10_coarse_hidden_d0|view_12_hidden_exact_d0|view_14_hidden_coarse_d0|view_16_hidden_hidden_d0,1.1051417999997284,2.210283599999457,99.02734375,222b47a19c8a9b523912a2ee33ad8b49c9086d107ab7b381c2e51af5463f3a81,514,4112,1,1,1200,42251,46976,71527,57172,57172,57172,2026-07-23T23:39:07.477543+08:00
gate-k1200-p8-factorized-w4,correctness_gate,1200k_8p,0,5,factorized,4,1200,stratified_midpoint,8,view_01_exact_exact_d1|view_03_exact_coarse_d1|view_05_exact_hidden_d1|view_07_coarse_exact_d1|view_10_coarse_hidden_d0|view_12_hidden_exact_d0|view_14_hidden_coarse_d0|view_16_hidden_hidden_d0,0.8307274999997389,3.3229099999989558,148.38671875,222b47a19c8a9b523912a2ee33ad8b49c9086d107ab7b381c2e51af5463f3a81,514,4112,1,1,1200,42251,46976,71527,57172,57172,57172,2026-07-23T23:39:08.471514+08:00
gate-k1200-p8-factorized-w6,correctness_gate,1200k_8p,0,6,factorized,6,1200,stratified_midpoint,8,view_01_exact_exact_d1|view_03_exact_coarse_d1|view_05_exact_hidden_d1|view_07_coarse_exact_d1|view_10_coarse_hidden_d0|view_12_hidden_exact_d0|view_14_hidden_coarse_d0|view_16_hidden_hidden_d0,0.7390380999995614,4.434228599997368,197.40234375,222b47a19c8a9b523912a2ee33ad8b49c9086d107ab7b381c2e51af5463f3a81,514,4112,1,1,1200,42251,46976,71527,57172,57172,57172,2026-07-23T23:39:09.377991+08:00
gate-k1200-p8-factorized-w8,correctness_gate,1200k_8p,0,7,factorized,8,1200,stratified_midpoint,8,view_01_exact_exact_d1|view_03_exact_coarse_d1|view_05_exact_hidden_d1|view_07_coarse_exact_d1|view_10_coarse_hidden_d0|view_12_hidden_exact_d0|view_14_hidden_coarse_d0|view_16_hidden_hidden_d0,0.7515198000000964,6.0121584000007715,247.078125,222b47a19c8a9b523912a2ee33ad8b49c9086d107ab7b381c2e51af5463f3a81,514,4112,1,1,1200,42251,46976,71527,57172,57172,57172,2026-07-23T23:39:10.317912+08:00
gate-k1200-p8-factorized-w12,correctness_gate,1200k_8p,0,8,factorized,12,1200,stratified_midpoint,8,view_01_exact_exact_d1|view_03_exact_coarse_d1|view_05_exact_hidden_d1|view_07_coarse_exact_d1|view_10_coarse_hidden_d0|view_12_hidden_exact_d0|view_14_hidden_coarse_d0|view_16_hidden_hidden_d0,0.829458700000032,9.953504400000384,346.51171875,222b47a19c8a9b523912a2ee33ad8b49c9086d107ab7b381c2e51af5463f3a81,514,4112,1,1,1200,42251,46976,71527,57172,57172,57172,2026-07-23T23:39:11.349851+08:00
gate-k1200-p8-factorized-w16,correctness_gate,1200k_8p,0,9,factorized,16,1200,stratified_midpoint,8,view_01_exact_exact_d1|view_03_exact_coarse_d1|view_05_exact_hidden_d1|view_07_coarse_exact_d1|view_10_coarse_hidden_d0|view_12_hidden_exact_d0|view_14_hidden_coarse_d0|view_16_hidden_hidden_d0,1.3125970000000962,21.00155200000154,445.0703125,222b47a19c8a9b523912a2ee33ad8b49c9086d107ab7b381c2e51af5463f3a81,514,4112,1,1,1200,42251,46976,71527,57172,57172,57172,2026-07-23T23:39:12.965722+08:00
gate-k1200-p18-flat-w1,correctness_gate,1200k_18p,0,0,flat,1,1200,stratified_midpoint,18,view_00_exact_exact_d0|view_01_exact_exact_d1|view_02_exact_coarse_d0|view_03_exact_coarse_d1|view_04_exact_hidden_d0|view_05_exact_hidden_d1|view_06_coarse_exact_d0|view_07_coarse_exact_d1|view_08_coarse_coarse_d0|view_09_coarse_coarse_d1|view_10_coarse_hidden_d0|view_11_coarse_hidden_d1|view_12_hidden_exact_d0|view_13_hidden_exact_d1|view_14_hidden_coarse_d0|view_15_hidden_coarse_d1|view_16_hidden_hidden_d0|view_17_hidden_hidden_d1,8.069869299999482,8.069869299999482,48.6328125,5851fee8982c2b10f5242eac43abdcd15b8bb9f5b668386034ec37d6e74d0b0b,514,9252,1,1,21600,760518,845568,165055,165055,165055,0,2026-07-23T23:39:21.313335+08:00
gate-k1200-p18-kernel_memo-w1,correctness_gate,1200k_18p,0,1,kernel_memo,1,1200,stratified_midpoint,18,view_00_exact_exact_d0|view_01_exact_exact_d1|view_02_exact_coarse_d0|view_03_exact_coarse_d1|view_04_exact_hidden_d0|view_05_exact_hidden_d1|view_06_coarse_exact_d0|view_07_coarse_exact_d1|view_08_coarse_coarse_d0|view_09_coarse_coarse_d1|view_10_coarse_hidden_d0|view_11_coarse_hidden_d1|view_12_hidden_exact_d0|view_13_hidden_exact_d1|view_14_hidden_coarse_d0|view_15_hidden_coarse_d1|view_16_hidden_hidden_d0|view_17_hidden_hidden_d1,3.0437504999999874,3.0437504999999874,48.59375,5851fee8982c2b10f5242eac43abdcd15b8bb9f5b668386034ec37d6e74d0b0b,514,9252,1,1,1200,42251,46976,165055,165055,165055,0,2026-07-23T23:39:24.532165+08:00
gate-k1200-p18-kernel_memo_parallel-w8,correctness_gate,1200k_18p,0,2,kernel_memo_parallel,8,1200,stratified_midpoint,18,view_00_exact_exact_d0|view_01_exact_exact_d1|view_02_exact_coarse_d0|view_03_exact_coarse_d1|view_04_exact_hidden_d0|view_05_exact_hidden_d1|view_06_coarse_exact_d0|view_07_coarse_exact_d1|view_08_coarse_coarse_d0|view_09_coarse_coarse_d1|view_10_coarse_hidden_d0|view_11_coarse_hidden_d1|view_12_hidden_exact_d0|view_13_hidden_exact_d1|view_14_hidden_coarse_d0|view_15_hidden_coarse_d1|view_16_hidden_hidden_d0|view_17_hidden_hidden_d1,0.9772840999994514,7.818272799995611,247.671875,5851fee8982c2b10f5242eac43abdcd15b8bb9f5b668386034ec37d6e74d0b0b,514,9252,1,1,1200,42251,46976,165055,165055,165055,0,2026-07-23T23:39:25.688503+08:00
gate-k1200-p18-factorized-w1,correctness_gate,1200k_18p,0,3,factorized,1,1200,stratified_midpoint,18,view_00_exact_exact_d0|view_01_exact_exact_d1|view_02_exact_coarse_d0|view_03_exact_coarse_d1|view_04_exact_hidden_d0|view_05_exact_hidden_d1|view_06_coarse_exact_d0|view_07_coarse_exact_d1|view_08_coarse_coarse_d0|view_09_coarse_coarse_d1|view_10_coarse_hidden_d0|view_11_coarse_hidden_d1|view_12_hidden_exact_d0|view_13_hidden_exact_d1|view_14_hidden_coarse_d0|view_15_hidden_coarse_d1|view_16_hidden_hidden_d0|view_17_hidden_hidden_d1,2.9269083999997747,2.9269083999997747,49.046875,5851fee8982c2b10f5242eac43abdcd15b8bb9f5b668386034ec37d6e74d0b0b,514,9252,1,1,1200,42251,46976,165055,111697,111697,111697,2026-07-23T23:39:28.782344+08:00
gate-k1200-p18-factorized-w2,correctness_gate,1200k_18p,0,4,factorized,2,1200,stratified_midpoint,18,view_00_exact_exact_d0|view_01_exact_exact_d1|view_02_exact_coarse_d0|view_03_exact_coarse_d1|view_04_exact_hidden_d0|view_05_exact_hidden_d1|view_06_coarse_exact_d0|view_07_coarse_exact_d1|view_08_coarse_coarse_d0|view_09_coarse_coarse_d1|view_10_coarse_hidden_d0|view_11_coarse_hidden_d1|view_12_hidden_exact_d0|view_13_hidden_exact_d1|view_14_hidden_coarse_d0|view_15_hidden_coarse_d1|view_16_hidden_hidden_d0|view_17_hidden_hidden_d1,1.768102999999428,3.536205999998856,100.2109375,5851fee8982c2b10f5242eac43abdcd15b8bb9f5b668386034ec37d6e74d0b0b,514,9252,1,1,1200,42251,46976,165055,111697,111697,111697,2026-07-23T23:39:30.737561+08:00
gate-k1200-p18-factorized-w4,correctness_gate,1200k_18p,0,5,factorized,4,1200,stratified_midpoint,18,view_00_exact_exact_d0|view_01_exact_exact_d1|view_02_exact_coarse_d0|view_03_exact_coarse_d1|view_04_exact_hidden_d0|view_05_exact_hidden_d1|view_06_coarse_exact_d0|view_07_coarse_exact_d1|view_08_coarse_coarse_d0|view_09_coarse_coarse_d1|view_10_coarse_hidden_d0|view_11_coarse_hidden_d1|view_12_hidden_exact_d0|view_13_hidden_exact_d1|view_14_hidden_coarse_d0|view_15_hidden_coarse_d1|view_16_hidden_hidden_d0|view_17_hidden_hidden_d1,1.1295571999999083,4.518228799999633,149.578125,5851fee8982c2b10f5242eac43abdcd15b8bb9f5b668386034ec37d6e74d0b0b,514,9252,1,1,1200,42251,46976,165055,111697,111697,111697,2026-07-23T23:39:32.135759+08:00
gate-k1200-p18-factorized-w6,correctness_gate,1200k_18p,0,6,factorized,6,1200,stratified_midpoint,18,view_00_exact_exact_d0|view_01_exact_exact_d1|view_02_exact_coarse_d0|view_03_exact_coarse_d1|view_04_exact_hidden_d0|view_05_exact_hidden_d1|view_06_coarse_exact_d0|view_07_coarse_exact_d1|view_08_coarse_coarse_d0|view_09_coarse_coarse_d1|view_10_coarse_hidden_d0|view_11_coarse_hidden_d1|view_12_hidden_exact_d0|view_13_hidden_exact_d1|view_14_hidden_coarse_d0|view_15_hidden_coarse_d1|view_16_hidden_hidden_d0|view_17_hidden_hidden_d1,1.0303735999996206,6.182241599997724,198.3828125,5851fee8982c2b10f5242eac43abdcd15b8bb9f5b668386034ec37d6e74d0b0b,514,9252,1,1,1200,42251,46976,165055,111697,111697,111697,2026-07-23T23:39:33.386535+08:00
gate-k1200-p18-factorized-w8,correctness_gate,1200k_18p,0,7,factorized,8,1200,stratified_midpoint,18,view_00_exact_exact_d0|view_01_exact_exact_d1|view_02_exact_coarse_d0|view_03_exact_coarse_d1|view_04_exact_hidden_d0|view_05_exact_hidden_d1|view_06_coarse_exact_d0|view_07_coarse_exact_d1|view_08_coarse_coarse_d0|view_09_coarse_coarse_d1|view_10_coarse_hidden_d0|view_11_coarse_hidden_d1|view_12_hidden_exact_d0|view_13_hidden_exact_d1|view_14_hidden_coarse_d0|view_15_hidden_coarse_d1|view_16_hidden_hidden_d0|view_17_hidden_hidden_d1,0.9608709000003728,7.686967200002982,249.23046875,5851fee8982c2b10f5242eac43abdcd15b8bb9f5b668386034ec37d6e74d0b0b,514,9252,1,1,1200,42251,46976,165055,111697,111697,111697,2026-07-23T23:39:34.565434+08:00
gate-k1200-p18-factorized-w12,correctness_gate,1200k_18p,0,8,factorized,12,1200,stratified_midpoint,18,view_00_exact_exact_d0|view_01_exact_exact_d1|view_02_exact_coarse_d0|view_03_exact_coarse_d1|view_04_exact_hidden_d0|view_05_exact_hidden_d1|view_06_coarse_exact_d0|view_07_coarse_exact_d1|view_08_coarse_coarse_d0|view_09_coarse_coarse_d1|view_10_coarse_hidden_d0|view_11_coarse_hidden_d1|view_12_hidden_exact_d0|view_13_hidden_exact_d1|view_14_hidden_coarse_d0|view_15_hidden_coarse_d1|view_16_hidden_hidden_d0|view_17_hidden_hidden_d1,0.9536670999996204,11.444005199995445,348.24609375,5851fee8982c2b10f5242eac43abdcd15b8bb9f5b668386034ec37d6e74d0b0b,514,9252,1,1,1200,42251,46976,165055,111697,111697,111697,2026-07-23T23:39:35.721255+08:00
gate-k1200-p18-factorized-w16,correctness_gate,1200k_18p,0,9,factorized,16,1200,stratified_midpoint,18,view_00_exact_exact_d0|view_01_exact_exact_d1|view_02_exact_coarse_d0|view_03_exact_coarse_d1|view_04_exact_hidden_d0|view_05_exact_hidden_d1|view_06_coarse_exact_d0|view_07_coarse_exact_d1|view_08_coarse_coarse_d0|view_09_coarse_coarse_d1|view_10_coarse_hidden_d0|view_11_coarse_hidden_d1|view_12_hidden_exact_d0|view_13_hidden_exact_d1|view_14_hidden_coarse_d0|view_15_hidden_coarse_d1|view_16_hidden_hidden_d0|view_17_hidden_hidden_d1,1.0074537000000419,16.11925920000067,447.58203125,5851fee8982c2b10f5242eac43abdcd15b8bb9f5b668386034ec37d6e74d0b0b,514,9252,1,1,1200,42251,46976,165055,111697,111697,111697,2026-07-23T23:39:36.904760+08:00
